Date,Activity,SubActivity,Description,Department,CostCentre,State,UOM,Quantity,Source,Identifier
1/1/2024,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0004,INV03,103568
1/1/2024,Combustion,Greases,Grease Gadus S3 V460DM 2 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,123620
1/1/2024,Combustion,Greases,Grease Gadus S3 V460DM 2 18kg drum,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,122718
1/1/2024,Combustion,Greases,Grease Gadus S3 V460DM 2 Hopper Red Rocket 1000kg,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,140261
1/1/2024,Combustion,Greases,Grease special purpose rubber products 500g tub,Mining Open Pit,Projects and Work Orders,QLD,kL,0.002,INV03,101472
1/1/2024,Combustion,Lubricants,Hydraulic oil HN46 Hitachi IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,126696
1/1/2024,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,125456
1/1/2024,Combustion,Lubricants,Hydraulic oil Spirax S4 CX50 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122926
1/1/2024,Combustion,Lubricants,Hydraulic oil Tellus 68 S2 VX 68/D 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.209,INV03,103552
1/1/2024,Combustion,Lubricants,Refill cartridge Gadus 250cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0048,INV03,104142
1/1/2024,Combustion,Lubricants,Tyre conditioner Sealzit Rim Guard 1000L Pod,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,122962
1/1/2024,Combustion,Nitrogen,Nitrogen gas code 032 size E,Mining Open Pit,Projects and Work Orders,QLD,m3,3.7,INV03,120312
1/1/2024,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,124.6,INV03,100191
1/1/2024,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,332783.35,INV03,103207
1/1/2024,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,119.0,INV03,140158
1/1/2024,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,40.7692,INV03,103203
1/1/2024,Reagent,Antiscalant,Antiscalant Proflow liquid WTS 4-103 1050kg IBC,Mining Open Pit,Projects and Work Orders,QLD,t,2.1,INV03,124951
1/1/2024,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,7.0,INV03,103200
1/1/2024,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,51.03,INV03,103205
1/1/2024,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,402.0314,INV03,103430
1/1/2024,Reagent,Degreaser,Degreaser Mineclean Castrol 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,121366
1/1/2024,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,139149
1/1/2024,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Processing,Tailings Disposal,QLD,t,0.375,INV03,100975
1/1/2024,Reagent,Lime,Lime unslaked quicklime bulk delivery,Processing,Leach & Adsorption,QLD,t,704.02,INV03,101673
1/1/2024,Reagent,Soda Ash,Sodium carbonate dense soda ash 25kg bag,Mining Open Pit,Projects and Work Orders,QLD,t,0.025,INV03,101492
1/1/2024,Wear Item,Grinding Media,Ball grinding 65mm dia 1% carbon,Processing,Milling,QLD,t,76.748,INV03,103202
1/1/2024,Wear Item,Grinding Media,Ball grinding 80mm dia 1% carbon,Processing,Milling,QLD,t,294.057,INV03,100037
1/1/2024,Wear Item,Grinding Media,Ball grinding 94mm dia MC60,Processing,Milling,QLD,t,81.009,INV03,100557
1/1/2024,Wear Item,Tyres,Tyre 24.00R35 Maxam 2 star MS402 E4,Maintenance,Mobile Equipment,QLD,Each,4.0,INV03,126059
1/1/2024,Wear Item,Tyres,Tyre 27.00R49 Maxam MS403 E4 2 star Cat 777,Maintenance,Mobile Equipment,QLD,Each,1.0,INV03,126058
1/1/2024,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Maintenance,Hauling,QLD,Each,2.0,INV03,126054
1/1/2024,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,12.0,INV03,126054
1/1/2025,Combustion,Acetylene,Acetylene industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,42.0,INV03,100192
1/1/2025,Combustion,Acetylene,Acetylene technical grade 99% size G,Mining Open Pit,Projects and Work Orders,QLD,m3,42.0,INV03,102260
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Light Vehicles,QLD,kL,24.3462,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Operations Administration,QLD,kL,0.6499,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Geology,Grade Control,QLD,kL,34.0527,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Blasting,QLD,kL,9.6694,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Drilling - Production,QLD,kL,123.9381,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Geotechnical,QLD,kL,0.98,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Hauling,QLD,kL,812.9494,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Loading,QLD,kL,309.2529,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Mobile Equipment,QLD,kL,153.0887,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Projects and Work Orders,QLD,kL,214.196,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Rehandling,QLD,kL,358.2309,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Fixed,QLD,kL,13.9073,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Processing,Management Services,QLD,kL,10.5043,INV03,103206
1/1/2025,Combustion,Diesel,Diesel fuel bulk,Processing,Site Power Generation,QLD,kL,2439.3323,INV03,103206
1/1/2025,Combustion,LPG,Propane LPG bulk delivery,Processing,Gold Room,QLD,kL,98.3433,INV03,103570
1/1/2025,Combustion,Lubricants,Coolant antifreeze HD Premium N Cool 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,120407
1/1/2025,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,12.0,INV03,124779
1/1/2025,Combustion,Lubricants,Engine oil Rimula R4MV 15W40 bulk 25000L tank,Mining Open Pit,Projects and Work Orders,QLD,kL,11.697,INV03,140502
1/1/2025,Combustion,Lubricants,Gear oil 90W GL4 200L drum Hitachi,Mining Open Pit,Projects and Work Orders,QLD,kL,0.6,INV03,128162
1/1/2025,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,127921
1/1/2025,Combustion,Lubricants,Gear oil Omala S2 GX 320 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.836,INV03,101608
1/1/2025,Combustion,Lubricants,Gear oil Omala S2 GX 320 950L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,3.8,INV03,100379
1/1/2025,Combustion,Lubricants,Gear oil Omala S2 GX 460 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,136048
1/1/2025,Combustion,Lubricants,Gear oil Omala S4 GXV 680 180 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,131286
1/1/2025,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.18,INV03,100330
1/1/2025,Combustion,Lubricants,Gear oil Omala S4 Wheel 680 208L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.208,INV03,101307
1/1/2025,Combustion,Lubricants,Gear oil Spirax S2 A 85W-140 1000L Pod,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,120270
1/1/2025,Combustion,Lubricants,Gear oil Spirax S4 AT 75W90 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.04,INV03,122561
1/1/2025,Combustion,Greases,Grease Ceplattyn GT 10 190kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,140909
1/1/2025,Combustion,Greases,Grease Gadus S2 V100 3 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0108,INV03,101581
1/1/2025,Combustion,Greases,Grease Gadus S2 V220 2 C2 450g,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0054,INV03,101580
1/1/2025,Combustion,Greases,Grease Gadus S2 V220 2 D180K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,100004
1/1/2025,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0162,INV03,101578
1/1/2025,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0054,INV03,103568
1/1/2025,Combustion,Greases,Grease Gadus S3 V460D 2 IBC-K,Maintenance,Village and Housing,QLD,kL,1.0,INV03,124987
1/1/2025,Combustion,Greases,Grease Gadus S3 V460D 2 IBC-K,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,124987
1/1/2025,Combustion,Greases,Grease Gadus S3 V460DM 2 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.4,INV03,123620
1/1/2025,Combustion,Greases,Grease Gadus S3 V460DM 2 Hopper Red Rocket 1000kg,Mining Open Pit,Projects and Work Orders,QLD,kL,7.0,INV03,140261
1/1/2025,Combustion,Greases,Grease Gadus S4 OGFP 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.8,INV03,140200
1/1/2025,Combustion,Greases,Grease special purpose rubber products 500g tub,Mining Open Pit,Projects and Work Orders,QLD,kL,0.005,INV03,101472
1/1/2025,Combustion,Lubricants,Hydraulic oil HN46 Hitachi IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,126696
1/1/2025,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,125456
1/1/2025,Combustion,Lubricants,Hydraulic oil Turbo T 46 209L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,0.418,INV03,101609
1/1/2025,Combustion,Lubricants,Lubricant tyre and rim mounting paste 5kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.05,INV03,103929
1/1/2025,Combustion,Lubricants,Oil trans Spirax S3 ATF MD3 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,125457
1/1/2025,Combustion,Lubricants,Refill cartridge Gadus 120cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0004,INV03,104141
1/1/2025,Combustion,Lubricants,Refill cartridge Gadus 250cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0013,INV03,140233
1/1/2025,Combustion,Lubricants,Refill cartridge Gadus 250cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0013,INV03,104142
1/1/2025,Combustion,Lubricants,Refill cartridge Gadus 500cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.005,INV03,140463
1/1/2025,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,124.6,INV03,100191
1/1/2025,Combustion,Oxygen,Oxygen liquid bulk,Mining Open Pit,Projects and Work Orders,QLD,m3,12385.0,INV03,103207
1/1/2025,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,331311.59,INV03,103207
1/1/2025,Combustion,Welding Gas,Argoshield 52 size F3 viper 9.7m3,Mining Open Pit,Projects and Work Orders,QLD,m3,19.4,INV03,140159
1/1/2025,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,107.1,INV03,140158
1/1/2025,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,45.7281,INV03,103203
1/1/2025,Reagent,Antiscalant,Antiscalant Proflow 860 IBC for process water,Mining Open Pit,Projects and Work Orders,QLD,t,2.0,INV03,140446
1/1/2025,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,11.0,INV03,103200
1/1/2025,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,72.62,INV03,103205
1/1/2025,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
1/1/2025,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Mining Open Pit,Projects and Work Orders,QLD,t,21.04,INV03,103430
1/1/2025,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,319.7369,INV03,103430
1/1/2025,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,139149
1/1/2025,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Processing,Tailings Disposal,QLD,t,0.125,INV03,100975
1/1/2025,Reagent,Flocculant,Flocculant water treatment WTS 8-9910N 15kg bags,Mining Open Pit,Projects and Work Orders,QLD,t,0.015,INV03,100977
1/1/2025,Reagent,Leach Aid,Leach Well GC bucket 10kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.16,INV03,104219
1/1/2025,Reagent,Lime,Lime unslaked quicklime bulk delivery,Processing,Leach & Adsorption,QLD,t,808.39,INV03,101673
1/1/2025,Reagent,Sewage Treatment,Sewage treatment compound Actizyme 3kg bottle,Mining Open Pit,Projects and Work Orders,QLD,t,0.003,INV03,103423
1/1/2025,Reagent,Soda Ash,Sodium carbonate dense soda ash 25kg bag,Mining Open Pit,Projects and Work Orders,QLD,t,0.05,INV03,101492
1/1/2025,Reagent,Sodium Chlorite,Sodium chlorite 31% 200L 250kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.25,INV03,104164
1/1/2025,Wear Item,Grinding Media,Ball grinding 65mm dia 1% carbon,Processing,Milling,QLD,t,71.112,INV03,103202
1/1/2025,Wear Item,Grinding Media,Ball grinding 80mm dia 1% carbon,Processing,Milling,QLD,t,246.188,INV03,100037
1/1/2025,Wear Item,Grinding Media,Ball grinding 94mm dia MC60,Processing,Milling,QLD,t,108.067,INV03,100557
1/1/2025,Wear Item,Tyres,Tyre 23.5R25 Bridgestone 2 star VSDTZ D2A,Mining Open Pit,Projects and Work Orders,QLD,Each,2.0,INV03,126062
1/1/2025,Wear Item,Tyres,Tyre 24.00R35 Maxam 2 star MS402 E4,Mining Open Pit,Projects and Work Orders,QLD,Each,4.0,INV03,126059
1/1/2025,Wear Item,Tyres,Tyre 37.00R57 Maxam MS403 E4 2 star suit Cat 789,Mining Open Pit,Projects and Work Orders,QLD,Each,2.0,INV03,126055
1/1/2025,Wear Item,Tyres,Tyre 40.00R57 Bridgestone 2 star VRDP E2A,Mining Open Pit,Projects and Work Orders,QLD,Each,4.0,INV03,141056
1/1/2025,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,8.0,INV03,126054
1/1/2026,Combustion,Acetylene,Acetylene industrial size E 3.2m3,Mining Open Pit,Projects and Work Orders,QLD,m3,3.2,INV03,100701
1/1/2026,Combustion,Acetylene,Acetylene industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,7.0,INV03,100192
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Light Vehicles,QLD,kL,37.1359,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Operations Administration,QLD,kL,2.1567,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Geology,Grade Control,QLD,kL,17.455,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Blasting,QLD,kL,5.3608,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Drilling - Production,QLD,kL,113.0808,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Geotechnical,QLD,kL,0.097,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Hauling,QLD,kL,786.6437,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Loading,QLD,kL,432.9722,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Mobile Equipment,QLD,kL,249.7149,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,NPE Dredge,QLD,kL,740.0775,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Projects and Work Orders,QLD,kL,8.7843,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Rehandling,QLD,kL,351.9516,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Fixed,QLD,kL,19.6263,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Processing,Management Services,QLD,kL,3.1606,INV03,103206
1/1/2026,Combustion,Diesel,Diesel fuel bulk,Processing,Site Power Generation,QLD,kL,2455.6027,INV03,103206
1/1/2026,Combustion,LPG,Propane Handigas 45kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.1765,INV03,121352
1/1/2026,Combustion,LPG,Propane LPG bulk delivery,Processing,Gold Room,QLD,kL,53.1473,INV03,103570
1/1/2026,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Processing,Site Power Generation,QLD,kL,4.0,INV03,124779
1/1/2026,Combustion,Lubricants,Gear oil 90W GL4 200L drum Hitachi,Mining Open Pit,Projects and Work Orders,QLD,kL,0.6,INV03,128162
1/1/2026,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,127921
1/1/2026,Combustion,Lubricants,Gear oil Omala S2 GX 460 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,136048
1/1/2026,Combustion,Lubricants,Gear oil Omala S4 GX 220 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.18,INV03,101605
1/1/2026,Combustion,Lubricants,Gear oil Omala S4 GX320 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.209,INV03,101036
1/1/2026,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.12,INV03,100330
1/1/2026,Combustion,Lubricants,Gear oil Spirax S2 A 85W-140 1000L Pod,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,120270
1/1/2026,Combustion,Lubricants,Gear oil Spirax S2 ALS 90 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,100087
1/1/2026,Combustion,Lubricants,Gear oil Spirax S4 AT 75W90 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.04,INV03,122561
1/1/2026,Combustion,Greases,Grease Ceplattyn GT 10 190kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.8,INV03,140909
1/1/2026,Combustion,Greases,Grease Gadus S2 V220 2 D180K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,100004
1/1/2026,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0702,INV03,101578
1/1/2026,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0108,INV03,103568
1/1/2026,Combustion,Greases,Grease Gadus S3 V460DM 2 Hopper Red Rocket 1000kg,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,140261
1/1/2026,Combustion,Greases,Grease special purpose rubber products 500g tub,Mining Open Pit,Projects and Work Orders,QLD,kL,0.002,INV03,101472
1/1/2026,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,125456
1/1/2026,Combustion,Lubricants,Hydraulic oil Spirax S4 CX50 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122926
1/1/2026,Combustion,Lubricants,Hydraulic oil Spirax S4 CX60 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,122929
1/1/2026,Combustion,Lubricants,Hydraulic oil Tellus S2 VX 46 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,124972
1/1/2026,Combustion,Lubricants,Lubricant tyre and rim mounting paste 5kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.05,INV03,103929
1/1/2026,Combustion,Lubricants,Refill cartridge Gadus 250cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0025,INV03,140233
1/1/2026,Combustion,Lubricants,Refill cartridge Gadus 250cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0028,INV03,104142
1/1/2026,Combustion,Lubricants,Refill cartridge Gadus 500cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.001,INV03,140463
1/1/2026,Combustion,Lubricants,Tyre conditioner Sealzit Rim Guard 1000L Pod,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122962
1/1/2026,Combustion,Nitrogen,Nitrogen industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,7.0,INV03,100193
1/1/2026,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Mining Open Pit,Projects and Work Orders,QLD,m3,4.1,INV03,100700
1/1/2026,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,53.4,INV03,100191
1/1/2026,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,269343.8,INV03,103207
1/1/2026,Combustion,Welding Gas,Argon welding size F3,Mining Open Pit,Projects and Work Orders,QLD,m3,9.7,INV03,125447
1/1/2026,Combustion,Welding Gas,Argoshield 52 size F3 viper 9.7m3,Mining Open Pit,Projects and Work Orders,QLD,m3,58.2,INV03,140159
1/1/2026,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,35.7,INV03,140158
1/1/2026,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,15.9482,INV03,103203
1/1/2026,Reagent,Antiscalant,Antiscalant Proflow 860 IBC for process water,Mining Open Pit,Projects and Work Orders,QLD,t,5.0,INV03,140446
1/1/2026,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,14.0,INV03,103200
1/1/2026,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,39.9,INV03,103205
1/1/2026,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
1/1/2026,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,429.5767,INV03,103430
1/1/2026,Reagent,Degreaser,Degreaser Mineclean Castrol 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,121366
1/1/2026,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,139149
